StateCounty,TotalPop,Men,Women,Citizen,MeanCommute,Employed,Hispanic_,White_,Black_,Native_,Asian_,Pacific_,Poverty_,ChildPoverty_,Professional_,Service_,Office_,Construction_,Production_,Drive_,Carpool_,Transit_,Walk_,OtherTransp_,WorkAtHome_,PrivateWork_,PublicWork_,SelfEmployed_,FamilyWork_,Unemployment_,income_weighted,per_dem,per_gop,clinton_win
Nevada_Clark,2035572,0.5010518,0.4989482,0.6490132,24.51857,0.4537241,0.3003927,0.4580683,0.1040199,0.004135447,0.09018301,0.006695415,0.1576766,0.2155163,0.2596012,0.3036233,0.2621548,0.08127937,0.09336147,0.7813524,0.1048207,0.04210757,0.01856038,0.02209011,0.03105368,0.843696,0.1076587,0.04798553,0.000703979,0.1109064,26047.74,0.5239835,0.4175101,TRUE
Nevada_Douglas,47259,0.5026556,0.4973444,0.775958,24.38159,0.4310502,0.1185806,0.8169449,0.005522758,0.01929791,0.01284411,0.00110032,0.106731,0.1548911,0.3246366,0.2216086,0.2425993,0.1141158,0.09725132,0.8002074,0.1071965,0.002052519,0.01578535,0.02262003,0.05218054,0.700438,0.1992425,0.09767452,0.002644999,0.08677712,33057.5,0.3032902,0.6245201,FALSE
Nevada_Elko,51562,0.5226911,0.4773089,0.6613204,29.6227,0.5016291,0.2395757,0.675575,0.01134556,0.0508514,0.009173422,0.002327295,0.1092471,0.1390171,0.2510376,0.2158954,0.2107172,0.2149063,0.1076956,0.6209224,0.1433808,0.1193902,0.06877158,0.01526318,0.03207789,0.8357705,0.1311625,0.03101121,0.002210931,0.05666964,29987.89,0.1833378,0.7302238,FALSE
Nevada_Esmeralda,1141,0.4557406,0.5442594,0.7493427,21.9,0.3829974,0.1603856,0.791411,0,0.03680982,0,0,0.1709027,0.150745,0.2594216,0.2243646,0.07099036,0.3093777,0.1367222,0.6809816,0.08501315,0,0.14461,0.03856266,0.04820333,0.7090272,0.1831727,0.1078002,0,0.1191937,20984,0.1536643,0.7777778,FALSE
Nevada_Eureka,1669,0.4775315,0.5224685,0.7717196,17,0.5110845,0.02576393,0.9508688,0.001198322,0.01497903,0,0.007189934,0.09706411,0.01617735,0.3750749,0.1138406,0.1587777,0.237867,0.1138406,0.6111444,0.08088676,0.03894548,0.2498502,0,0.01977232,0.5787897,0.3379269,0.0832834,0,0.04673457,30459,0.08665105,0.8466042,FALSE
Nevada_Humboldt,17067,0.5256343,0.4743657,0.6629753,30.92222,0.4860257,0.2548192,0.6636199,0.004628816,0.04464757,0.003164001,0.00023437,0.1049394,0.1155446,0.2031992,0.1758364,0.2258159,0.2222418,0.1728482,0.6316869,0.1492354,0.1401535,0.03292904,0.008437335,0.0387883,0.7913517,0.1397434,0.06779164,0.001289037,0.07740083,27254.97,0.2154516,0.7027825,FALSE
Nevada_Lander,5946,0.5433905,0.4566095,0.6607804,25.3,0.4446687,0.2709384,0.652035,0.001009082,0.03699966,0.008072654,0.002018163,0.1150353,0.2060209,0.2139253,0.1209216,0.1279852,0.40296,0.1340397,0.5669358,0.194921,0.1310124,0.06004036,0.01597713,0.03094517,0.8230743,0.1320215,0.04507232,0,0.1200807,29390,0.167012,0.7575632,FALSE
Nevada_Lincoln,5194,0.5494802,0.4505198,0.7464382,20.1577,0.3299961,0.07142857,0.8417405,0.02907201,0.03850597,0.00057759,0,0.1328456,0.2133231,0.3590682,0.3109357,0.1594147,0.1470928,0.02329611,0.7308433,0.1201386,0,0.08240277,0,0.0664228,0.5011552,0.4304967,0.06584521,0.003080477,0.1180208,23924.08,0.1336773,0.7837711,FALSE
Nevada_Lyon,51657,0.5033393,0.4966607,0.726794,31.77475,0.3863562,0.1563002,0.766808,0.008343497,0.02315272,0.0128153,0.000580754,0.1656116,0.2221577,0.239561,0.1960044,0.2504791,0.1537449,0.16023,0.801479,0.1344639,0.001897129,0.01111176,0.01982306,0.03149622,0.7669048,0.1715934,0.05999187,0.001413168,0.1405037,23173.4,0.2586483,0.6735544,FALSE
Nevada_Mineral,4566,0.5328515,0.4671485,0.7941305,13.81334,0.4064827,0.1239597,0.6226456,0.0131406,0.1668857,0.04095488,0.00065703,0.2021463,0.3666229,0.2433202,0.216601,0.2435392,0.1373193,0.1598774,0.7349978,0.06460797,0.01029347,0.09964958,0.02628121,0.06460797,0.5694262,0.3893999,0.03985983,0.001752081,0.1570302,24145.7,0.3189785,0.5903856,FALSE
Nevada_Nye,42625,0.496868,0.503132,0.7770557,25.99717,0.3318006,0.1417478,0.7775015,0.02533724,0.01766569,0.01428739,0.00229912,0.1817009,0.341912,0.2426979,0.2577595,0.2613021,0.1456891,0.09236364,0.7637067,0.1362111,0.009431085,0.0283871,0.02395308,0.03833431,0.7482463,0.1960587,0.05454545,0.00168915,0.1381818,23085.1,0.2600551,0.6798693,FALSE
Nevada_Pershing,6722,0.6627492,0.3372508,0.7569176,19.6,0.3125558,0.2310324,0.667956,0.04700982,0.03406724,0.001933948,0.00595061,0.1749479,0.2759595,0.3240107,0.1709313,0.1689973,0.2789348,0.05697709,0.6950312,0.1279381,0,0.1509967,0,0.02499256,0.6929485,0.2670336,0.04001785,0,0.09506099,17332,0.2169526,0.7078708,FALSE
Nevada_Storey,3929,0.4790023,0.5209977,0.8643421,27.9,0.4522779,0.03690506,0.907101,0.004072283,0.01705269,0.01501654,0.002036142,0.07508272,0.09289896,0.3059303,0.1529651,0.3120387,0.1000255,0.1290405,0.8709595,0.03792314,0.005090354,0.02112497,0,0.06592008,0.7289387,0.1639094,0.1068974,0,0.1030797,35115,0.2939797,0.6317436,FALSE
Nevada_Washoe,435019,0.502955,0.497045,0.6965098,21.63888,0.4765401,0.2328128,0.6453258,0.02208639,0.01315805,0.05218623,0.006038817,0.1530945,0.1925778,0.3265536,0.2158756,0.2647586,0.07902873,0.113756,0.7728881,0.1151766,0.02286337,0.02772523,0.02271395,0.03863969,0.7953768,0.1452052,0.05840664,0.001027541,0.09194541,28757.34,0.4636424,0.4516824,TRUE
Nevada_White Pine,9974,0.5671747,0.4328253,0.7579707,17.45395,0.3538199,0.1459795,0.7412272,0.03980349,0.05063164,0.007118508,0.003208342,0.116904,0.1840786,0.3580309,0.2345097,0.1328454,0.1917987,0.08281532,0.7000201,0.1659314,0.008522158,0.09805494,0.0178464,0.009925807,0.6044716,0.3345699,0.05604572,0.004712252,0.1066774,24359.8,0.187384,0.7217069,FALSE
New Hampshire_Belknap,60399,0.4896273,0.5103727,0.7915694,26.41337,0.5032534,0.01556317,0.9508932,0.005480223,0.002135797,0.0107121,0,0.1053991,0.1753175,0.3784334,0.1616252,0.2374046,0.1112767,0.1114754,0.8428616,0.08395834,0.000380801,0.01412275,0.01758307,0.04132519,0.7459561,0.1610457,0.09149158,0.001572874,0.0532128,31643.62,0.3922291,0.5604724,FALSE
New Hampshire_Carroll,47513,0.4990634,0.5009366,0.8150822,26.79889,0.4839097,0.01349104,0.9619262,0.003641109,0.00101025,0.005872077,0.000168375,0.09578431,0.1106434,0.3229853,0.2331572,0.2226128,0.1195673,0.1015512,0.8103466,0.07713678,0.00410414,0.02209921,0.0161219,0.07019132,0.7186033,0.1408457,0.1399827,0.000652453,0.05861554,32612.53,0.4468568,0.5035612,FALSE
New Hampshire_Cheshire,76430,0.4861311,0.5138689,0.7984299,22.61449,0.5193641,0.0163025,0.9470627,0.007209211,0.001936412,0.01169698,0.000261677,0.1259453,0.1743949,0.3643334,0.1644119,0.2400105,0.09671595,0.1345414,0.7806097,0.08064896,0.003571896,0.03431898,0.01547822,0.08537224,0.783148,0.1455188,0.07029962,0.000785032,0.06238388,30181.06,0.5370983,0.4108082,TRUE
New Hampshire_Coos,31870,0.5091308,0.4908692,0.808315,20.60013,0.4594917,0.01493568,0.9444933,0.01725761,0.006118607,0.004361468,0,0.1456542,0.2215877,0.3052714,0.2267022,0.2147474,0.1163163,0.1368372,0.7949482,0.1026671,0.001380609,0.03564481,0.01000941,0.05560088,0.7312833,0.1776279,0.08744901,0.003420144,0.07398808,24546.51,0.4298918,0.5212062,FALSE
New Hampshire_Grafton,89341,0.4927637,0.5072363,0.7963085,21.28425,0.5059043,0.0213116,0.9151118,0.007443391,0.004577965,0.03193383,0.00098499,0.1211426,0.1527294,0.4282692,0.1888719,0.1956325,0.08561579,0.1016331,0.7299336,0.08564937,0.01503229,0.09468217,0.02445686,0.05033523,0.7586998,0.153804,0.08570533,0.002014752,0.05038,32469.11,0.5694597,0.3797064,TRUE
New Hampshire_Hillsborough,403972,0.4955814,0.5044186,0.739472,27.49199,0.5327473,0.05845455,0.8646243,0.02048162,0.000846593,0.03590348,0.000207935,0.08804323,0.1183795,0.4040775,0.1493668,0.2511313,0.08352064,0.1118543,0.8126652,0.08689216,0.008740705,0.02153862,0.00880259,0.06141762,0.8290055,0.1117726,0.05761043,0.001470399,0.05935807,35242.19,0.4728328,0.4748459,FALSE
New Hampshire_Merrimack,147262,0.4921161,0.5078839,0.7771319,26.1021,0.5183279,0.01855876,0.9361682,0.01140824,0.000617946,0.01629069,0.000129022,0.09125233,0.123888,0.3953769,0.1662887,0.2411484,0.09100786,0.1062053,0.8104671,0.077155,0.003313822,0.02730508,0.01345221,0.06852413,0.7563526,0.1670288,0.0754234,0.001066127,0.05209083,32020.46,0.4903271,0.4595399,TRUE
New Hampshire_Rockingham,299006,0.4944282,0.5055718,0.7717537,29.96944,0.5563567,0.02467509,0.9347037,0.00665204,0.000973225,0.0183809,0,0.0546076,0.07465402,0.4244162,0.1350943,0.2508612,0.0902624,0.09936255,0.8405885,0.06200879,0.008504846,0.01644783,0.01019712,0.06221949,0.809064,0.1234189,0.06656723,0.000866203,0.05629653,40469.09,0.4468814,0.5052764,FALSE
New Hampshire_Strafford,125273,0.4877667,0.5122333,0.7782842,26.73779,0.5297949,0.02077862,0.9186337,0.008796788,0.000566762,0.02804275,0,0.1304511,0.122708,0.3720035,0.1747464,0.2408819,0.08594829,0.1264997,0.7772066,0.08388879,0.02153696,0.05960582,0.01460011,0.04308191,0.793052,0.153864,0.05274081,0.000383163,0.06457098,29916.84,0.5137666,0.4280456,TRUE
New Hampshire_Sullivan,43135,0.4910629,0.5089371,0.7937869,25.39185,0.5011476,0.01397937,0.9565782,0.003523821,0.004474325,0.008925467,0.000255013,0.0965805,0.1255825,0.3444071,0.1408601,0.2458097,0.09319578,0.1756578,0.7743596,0.1228932,0.004172945,0.03025385,0.01752637,0.0508172,0.7939956,0.1282022,0.07689811,0.000834589,0.05872262,29003.7,0.46197,0.4884847,FALSE
New Jersey_Atlantic,275376,0.483764,0.516236,0.7078976,23.62548,0.4653674,0.1809962,0.5703801,0.1432078,0.001586921,0.08160842,0.000167044,0.1512695,0.2187046,0.2935804,0.3040606,0.2410885,0.07891755,0.08228749,0.7495461,0.08210592,0.07851447,0.04124906,0.02954506,0.01925367,0.798185,0.1544906,0.04574473,0.001615972,0.1256137,28004.96,0.5151601,0.4528363,TRUE
New Jersey_Bergen,926330,0.4836818,0.5163182,0.6735364,31.99117,0.4961644,0.1793432,0.5935736,0.05300379,0.001225265,0.1553798,0.000187838,0.07420358,0.0951011,0.4718772,0.1364773,0.2547839,0.06102577,0.07592111,0.6960889,0.07374262,0.1402589,0.02866257,0.01440307,0.04687099,0.8254067,0.1154243,0.05734242,0.001797416,0.06464327,44002.24,0.5449742,0.4250908,TRUE
New Jersey_Burlington,450556,0.4919988,0.5080012,0.7470991,28.76191,0.4922052,0.07321398,0.6895369,0.156227,0.000601479,0.04609638,0.000284093,0.0633484,0.08538117,0.4225424,0.1567463,0.2568782,0.07082582,0.09290965,0.8259439,0.07277675,0.0350922,0.01845054,0.009967684,0.03777555,0.7706079,0.1864341,0.04135557,0.001629098,0.08520362,37255.05,0.5557316,0.4079174,TRUE
New Jersey_Camden,511998,0.4831464,0.5168536,0.7203173,27.63931,0.4720878,0.153567,0.5853343,0.1812253,0.00119727,0.0555549,0.00022461,0.1336685,0.1746413,0.374228,0.182696,0.2571455,0.0699573,0.1160239,0.7636085,0.09141247,0.07976203,0.02167782,0.01114262,0.03244935,0.8227317,0.136608,0.03964859,0.000996098,0.1074692,30822.22,0.6458761,0.3221782,TRUE
New Jersey_Cape May,95805,0.4865821,0.5134179,0.7937268,22.43549,0.4475862,0.07037211,0.8594228,0.04628151,0.000897657,0.01153384,0.000302698,0.1038777,0.1537289,0.3500026,0.2214498,0.2448098,0.1084808,0.07526747,0.7807317,0.07059131,0.01976932,0.05538333,0.03180419,0.04179323,0.7293669,0.2074422,0.06029957,0.002776473,0.1015605,33028.13,0.3850336,0.5837106,FALSE
New Jersey_Cumberland,157035,0.5154138,0.4845862,0.6976598,23.66083,0.4025854,0.2864966,0.4850447,0.1857739,0.005323654,0.01287611,0,0.1817493,0.2396154,0.2562996,0.2404496,0.2194224,0.111351,0.1724456,0.8201738,0.1045499,0.01800872,0.02054319,0.02071513,0.01602191,0.7533034,0.2089725,0.03476932,0.003005699,0.1134588,22416.92,0.5101098,0.456694,TRUE
New Jersey_Essex,791609,0.4803154,0.5196846,0.6394179,33.75737,0.4525328,0.2168192,0.319409,0.3874893,0.001438842,0.0485808,0.000397924,0.1741883,0.2356176,0.3611114,0.2071983,0.241498,0.07159722,0.1186027,0.6076851,0.08708719,0.2146451,0.04590777,0.01441747,0.03033695,0.7976994,0.152929,0.04811719,0.001297358,0.1328737,32707.83,0.7705965,0.2069958,TRUE
New Jersey_Gloucester,290298,0.4858904,0.5141096,0.7476421,28.97689,0.4878952,0.05426837,0.7965091,0.09771338,0.000754397,0.02933882,0.000203239,0.08371398,0.1000214,0.4061137,0.1493052,0.2586136,0.08028646,0.1057431,0.8577978,0.06700012,0.01877381,0.01546687,0.01189812,0.0290529,0.7995784,0.1626742,0.03695857,0.000885297,0.09260829,34024.71,0.4794852,0.4837775,FALSE
New Jersey_Hudson,662619,0.4968225,0.5031775,0.5874703,34.64713,0.5125208,0.4278718,0.2939774,0.1107922,0.001457851,0.1448464,0.000422566,0.174752,0.2441388,0.3707244,0.193686,0.2320428,0.06519282,0.1383269,0.3950943,0.08224636,0.3942628,0.0837193,0.01538592,0.02928531,0.8430199,0.111998,0.04404492,0.000976428,0.09598427,33184.79,0.7445948,0.2264615,TRUE
New Jersey_Hunterdon,126250,0.4982257,0.5017743,0.7496554,32.89885,0.5221228,0.05854257,0.8690297,0.02399208,0.00060198,0.03598416,0.001552475,0.04350891,0.04676436,0.5095762,0.1347327,0.2310733,0.06491881,0.0596198,0.8230337,0.05525545,0.02142574,0.01694257,0.006938614,0.07629307,0.797996,0.1358099,0.06488713,0.001330693,0.05929505,51352.93,0.4079935,0.5463858,FALSE
New Jersey_Mercer,370212,0.4893358,0.5106642,0.6730009,27.47572,0.4797494,0.1624313,0.5230111,0.195696,0.000705002,0.1006639,5.40E-05,0.1140374,0.1462648,0.4273092,0.1860826,0.2344711,0.05711862,0.09503474,0.7150876,0.09921883,0.08251488,0.03267047,0.01971033,0.05080873,0.7804312,0.1758371,0.04260262,0.001083163,0.09693905,37680.17,0.6631265,0.3014462,TRUE
New Jersey_Middlesex,830300,0.4918391,0.5081609,0.6401,32.91537,0.4850849,0.1955787,0.4609599,0.09208479,0.00128026,0.2315356,0.000361315,0.09057329,0.1058112,0.4401542,0.1410358,0.2430868,0.06097194,0.1148308,0.7271023,0.08407684,0.09528122,0.03146935,0.02387932,0.03819342,0.8292894,0.1315512,0.03791039,0.001247742,0.07468626,34673.98,0.5833239,0.3855442,TRUE
New Jersey_Monmouth,629185,0.4866613,0.5133387,0.7214508,33.60099,0.4882237,0.1027059,0.7586926,0.06743168,0.000443431,0.05254893,0.000257476,0.07464736,0.09856402,0.4385117,0.1556808,0.2552604,0.07633367,0.07421347,0.7543934,0.07569157,0.08075049,0.0208333,0.01805351,0.05027456,0.8064162,0.1369311,0.05512528,0.001530551,0.07808196,43469.32,0.4360717,0.5307185,FALSE
New Jersey_Morris,498192,0.4899195,0.5100805,0.7013501,30.50078,0.5196029,0.1243075,0.7290402,0.03020723,0.000545974,0.0965431,0.000112407,0.04521148,0.04802165,0.5008752,0.1275151,0.2472059,0.05649629,0.06790956,0.7878328,0.07521197,0.05086794,0.02041382,0.009978081,0.05562916,0.8275243,0.1181813,0.05328468,0.000947426,0.06259836,49551.91,0.4598671,0.5038256,FALSE
New Jersey_Ocean,583450,0.4803462,0.5196538,0.7310841,30.36467,0.4227954,0.0879167,0.8513926,0.02897763,0.000404491,0.01866998,6.34E-05,0.1129934,0.1528957,0.3423447,0.1868009,0.2734116,0.1052447,0.09210901,0.8118536,0.07977033,0.02120662,0.019299,0.01756791,0.05014654,0.7825486,0.1582809,0.05743766,0.001703659,0.08838118,31199.99,0.3152832,0.6552706,FALSE
New Jersey_Passaic,507574,0.4866798,0.5133202,0.6396506,26.51594,0.452667,0.3907312,0.4327054,0.1099249,0.001434274,0.05209093,0.000167463,0.1664565,0.2186341,0.3002853,0.1826729,0.2432512,0.07567369,0.1979869,0.6891212,0.1220472,0.100476,0.0358332,0.02359459,0.02890219,0.8478606,0.1104745,0.04082951,0.000845197,0.08840484,27643.1,0.5954976,0.3780454,TRUE
New Jersey_Salem,65120,0.4860719,0.5139281,0.7476812,24.91411,0.4488022,0.07688882,0.7569103,0.1375,0.000859951,0.009121622,9.21E-05,0.1347666,0.2091216,0.3147881,0.1896038,0.2053133,0.119656,0.1708692,0.8345209,0.0919226,0.01469595,0.01913391,0.01437346,0.02553747,0.8000307,0.1543151,0.04439496,0.00127457,0.1092905,29712.28,0.4026694,0.5563313,FALSE
New Jersey_Somerset,330604,0.4877497,0.5122503,0.6692629,31.97157,0.5147306,0.1396535,0.5935984,0.08768496,0.00109799,0.1599527,2.12E-05,0.05023835,0.05993273,0.5148123,0.1230203,0.2338719,0.05476643,0.07367424,0.7868235,0.07773046,0.04702605,0.01739241,0.01254673,0.05848387,0.8438343,0.1102679,0.04437333,0.001518433,0.0593187,48790.52,0.5435303,0.4190627,TRUE
New Jersey_Sussex,145930,0.4960666,0.5039334,0.7572329,37.92479,0.5185294,0.07074625,0.8770301,0.01947509,0.000459124,0.01832385,0.000130199,0.05739738,0.07233605,0.3880833,0.161646,0.2624135,0.09649832,0.09128349,0.8408826,0.0661276,0.01721373,0.01132735,0.01034743,0.05417666,0.7872747,0.1436579,0.06790927,0.001171795,0.08214898,38809.94,0.3267262,0.6293799,FALSE
New Jersey_Union,548744,0.487045,0.512955,0.6225781,30.6466,0.488029,0.2943741,0.4235545,0.2031348,0.000823699,0.04780553,5.65E-05,0.1092932,0.1503816,0.3560002,0.1753058,0.2462241,0.07586233,0.1465765,0.687038,0.07821316,0.1047902,0.03288965,0.05994599,0.03716487,0.827486,0.132437,0.03883414,0.001217325,0.09768854,35307.96,0.6628165,0.3080521,TRUE
New Jersey_Warren,107226,0.4862067,0.5137933,0.7426837,34.81825,0.4970996,0.08008319,0.8379311,0.04033537,0.000690131,0.02709231,0.000149218,0.08006454,0.1143846,0.3505959,0.1736519,0.2607203,0.1028482,0.1123049,0.801065,0.09560181,0.01188145,0.02947979,0.01304721,0.04883144,0.794714,0.1437431,0.06027456,0.001398914,0.09092944,34136,0.3507494,0.6067669,FALSE
New Mexico_Bernalillo,673943,0.4905133,0.5094867,0.7071325,21.73627,0.4566499,0.4871955,0.4038131,0.02552293,0.03941283,0.02205825,0.000657326,0.1945521,0.2624169,0.392226,0.2027516,0.2348255,0.08956247,0.08060474,0.7988361,0.09597844,0.01841996,0.01982215,0.0255897,0.04123494,0.7408638,0.2009725,0.05605073,0.002068424,0.08491964,26765.03,0.5260486,0.3478606,TRUE
New Mexico_Catron,3583,0.5313983,0.4686017,0.8090985,16,0.2927714,0.1761094,0.7990511,0.006977393,0.005023723,0.003070053,0,0.171923,0.1811331,0.3430087,0.1479207,0.2269048,0.2550935,0.02707229,0.7030421,0.0588892,0,0.08093776,0.01088473,0.1470834,0.5029305,0.3968741,0.08289143,0.01702484,0.0460508,20685,0.2104743,0.7178854,FALSE
New Mexico_Chaves,65811,0.4975764,0.5024236,0.6581119,19.6923,0.4018781,0.5417331,0.4160095,0.01622829,0.006564252,0.006655422,0.000379876,0.2194922,0.3173482,0.2895717,0.2266794,0.208339,0.150218,0.1251918,0.8074486,0.1102247,0.004209023,0.02099953,0.01826442,0.03862576,0.7363511,0.1885095,0.07409096,0.001094042,0.07785932,20559.24,0.2743192,0.6383749,FALSE
New Mexico_Cibola,27382,0.5046016,0.4953984,0.7222993,21.43454,0.3515083,0.3751004,0.209225,0.008764882,0.3848148,0.005879775,0.000620846,0.2915419,0.4450004,0.2844204,0.2762399,0.2196333,0.1300124,0.08973048,0.7193777,0.1735447,0.003980717,0.01997663,0.02121832,0.06182894,0.6510847,0.2730261,0.07373457,0.001935578,0.1443649,16072.39,0.4665831,0.3986207,TRUE
New Mexico_Colfax,12997,0.5008848,0.4991152,0.784181,14.9643,0.3832423,0.4864969,0.4795722,0.003077633,0.007463261,0.01107948,0,0.1988921,0.2474417,0.3323075,0.2318997,0.2355159,0.1270293,0.07324767,0.767254,0.1420328,0.00646303,0.02777564,0.008925137,0.04816496,0.6856198,0.2432869,0.06709241,0.004077864,0.09540663,20533.63,0.4018213,0.4873838,FALSE
New Mexico_Curry,50497,0.5166247,0.4833753,0.6754263,14.45769,0.4079252,0.3991722,0.5004456,0.05693408,0.006039963,0.01473355,0.000891142,0.2093986,0.3091273,0.2754421,0.1909618,0.2099135,0.1686833,0.1550389,0.8313959,0.09915441,0.003841812,0.02057548,0.03002159,0.0150702,0.7275878,0.2272412,0.04530962,0,0.09216389,21929.17,0.2458378,0.6695005,FALSE
New Mexico_De Baca,2020,0.4490099,0.5509901,0.7470297,12.7,0.3064356,0.4509901,0.5019802,0,0,0,0,0.2282178,0.1440594,0.2752475,0.2792079,0.1529703,0.219802,0.07277228,0.7569307,0.1207921,0,0.02821782,0.02079208,0.07376238,0.6618812,0.2549505,0.08217822,0,0.0519802,24370,0.2126246,0.683278,FALSE
New Mexico_Eddy,55641,0.5077371,0.4922629,0.7073201,17.14991,0.4604518,0.4594454,0.5011233,0.01322766,0.01232904,0.005176039,0.000503226,0.1138729,0.1226254,0.2635826,0.167089,0.2161715,0.1919268,0.1611581,0.8371345,0.1041139,0.004690786,0.01669632,0.009669129,0.02782121,0.7926349,0.1568987,0.05066408,0,0.05929081,28308.13,0.256518,0.6722328,FALSE
New Mexico_Grant,29119,0.4939387,0.5060613,0.7687077,18.22581,0.3635084,0.4917408,0.4756345,0.005185618,0.007246128,0.001133281,0.000206051,0.2088327,0.3012123,0.33394,0.2149112,0.224733,0.1569765,0.0694392,0.8023284,0.09924791,0.003846286,0.03142278,0.005288643,0.05755692,0.685051,0.2369243,0.07129366,0.006765342,0.09883581,23011.26,0.4928362,0.4156574,TRUE
New Mexico_Guadalupe,4526,0.5788776,0.4211224,0.7863456,16.8,0.2874503,0.7730888,0.1780822,0.01590809,0.02297835,0,0,0.1409633,0.2039328,0.3380468,0.2180734,0.300928,0.06893504,0.07291206,0.8289881,0.09301812,0,0.03093239,0.02098984,0.02607159,0.5669465,0.3840035,0.0430844,0.00508175,0.01193106,16820,0.5317855,0.3266998,TRUE
New Mexico_Harding,565,0.5168142,0.4831858,0.8088496,20.3,0.3628319,0.3858407,0.6106195,0,0,0.001769912,0,0.1044248,0.05132743,0.3858407,0.2106195,0.2336283,0.1115044,0.05840708,0.640708,0.03893805,0,0.08849558,0.01061947,0.2212389,0.4637168,0.4283186,0.1061947,0,0.06017699,22946,0.2960152,0.5901328,FALSE
New Mexico_Hidalgo,4643,0.4981693,0.5018307,0.7178548,20.05167,0.4021107,0.5666595,0.4206332,0.002369158,0.003876804,0,0,0.233039,0.3723885,0.246177,0.2687917,0.2071936,0.1843636,0.09368942,0.786345,0.1087659,0.000430756,0.03704501,0.009045876,0.0577213,0.6892096,0.2608227,0.04199871,0.00753823,0.1188886,18871.03,0.4248366,0.4934641,FALSE
New Mexico_Lea,68149,0.5136833,0.4863167,0.5954159,18.5725,0.4305272,0.5451584,0.3944299,0.03176862,0.007014043,0.001922259,0.000425538,0.1481313,0.2044197,0.2325052,0.1504791,0.218932,0.2137082,0.1844781,0.8227267,0.1155556,0.005531996,0.02017638,0.012458,0.02377144,0.8114426,0.1347635,0.0531189,0.000821729,0.0615563,23803.71,0.2232138,0.7085037,FALSE
New Mexico_Lincoln,19931,0.4966133,0.5033867,0.776529,21.58448,0.40289,0.3116251,0.6398575,0.005519041,0.02518689,0.001806231,0,0.1658221,0.208118,0.3215594,0.2579399,0.2323516,0.114796,0.07315238,0.7195826,0.1512719,0,0.03868346,0.01530279,0.07510913,0.6591742,0.2266319,0.1045607,0.009282023,0.0731022,25755.79,0.2629855,0.6649729,FALSE
New Mexico_Los Alamos,17939,0.5116785,0.4883215,0.7221696,15.82907,0.4970177,0.1618819,0.7393389,0.004849769,0.01025698,0.06672613,0.000947656,0.06109594,0.08673839,0.6826467,0.1013434,0.1504543,0.02397012,0.04136239,0.7683817,0.0826133,0.03885389,0.02408161,0.03957857,0.04632365,0.6202687,0.3111099,0.06661464,0.002006801,0.03450583,51148.44,0.52186,0.3191755,TRUE
New Mexico_Luna,24789,0.4983259,0.5016741,0.6114809,19.32644,0.3381742,0.6413328,0.3302271,0.01028682,0.00939933,0.003711324,0.000685788,0.2973496,0.3942474,0.2388963,0.2457542,0.2242527,0.1774577,0.1139215,0.7688894,0.1474848,0.01383678,0.01307031,0.006656178,0.05002219,0.7360119,0.1986365,0.06514986,0,0.1353423,15078.12,0.4409938,0.4800552,FALSE
New Mexico_McKinley,73998,0.4821887,0.5178113,0.6817617,23.2983,0.3089948,0.1393146,0.09901619,0.007729939,0.7230871,0.008851591,0.000337847,0.3741588,0.4427012,0.2728047,0.2678045,0.2179113,0.1013135,0.1401254,0.7371551,0.1085029,0.003648747,0.03604151,0.01656802,0.09793508,0.5843131,0.3456174,0.06870456,0.001405443,0.158207,12614.58,0.6330624,0.2353422,TRUE
New Mexico_Mora,4660,0.4776824,0.5223176,0.7706009,27.2,0.2502146,0.8240343,0.1751073,0.001072961,0,0,0,0.2339056,0.2199571,0.3109442,0.3040773,0.1650215,0.148927,0.06995708,0.7969957,0.1130901,0,0.009012876,0,0.08090129,0.5070815,0.4390558,0.05193133,0.00193133,0.05407725,15591,0.6311239,0.2725401,TRUE
New Mexico_Otero,65318,0.511023,0.488977,0.6758474,20.10801,0.3382222,0.361493,0.5113139,0.03535013,0.06162161,0.0111914,0.000260265,0.2355094,0.331042,0.2443124,0.2583821,0.2546159,0.1606908,0.08221317,0.7636639,0.170045,0.007149637,0.02304112,0.009951315,0.02617961,0.6185891,0.3262807,0.05082826,0.004118313,0.1290762,19457.25,0.3072418,0.5986963,FALSE
New Mexico_Quay,8698,0.4847091,0.5152909,0.7733962,14.65836,0.3376638,0.440561,0.5150609,0.02218901,0.004598758,0.006438262,0,0.1716487,0.1900437,0.3157048,0.2068292,0.2287882,0.1373879,0.11129,0.7583352,0.133364,0.000689814,0.009082548,0.02322373,0.07530467,0.6752127,0.2385606,0.06794665,0.01805013,0.05346057,17335.14,0.2861972,0.6219718,FALSE
New Mexico_Rio Arriba,39949,0.4912513,0.5087487,0.718416,26.00987,0.3822874,0.7145611,0.1311172,0.003930011,0.1395029,0.003604596,0,0.2372525,0.3068412,0.3501965,0.2722972,0.1983529,0.1089639,0.07018949,0.8079051,0.1100653,0.0152194,0.01013793,0.02423089,0.03251646,0.5564345,0.3672182,0.0735688,0.002678415,0.1150467,19678.07,0.6456288,0.2426356,TRUE
